num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;Median_aof;Variance;sequence;model;hour;last;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;time_delta;epochs_1;trans_size
8297926981204137888;513.7179425175407;569.507504221421;587.644749962997;63.598480224609375;251.29277801513672;57903.40968565433;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[100];50
1253829025013768347;568.8745943582704;560.2564867121876;552.1900640527405;-81.37102355957032;-234.9035186767578;47991.26104593161;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[50];200
4503203352584094792;612.8742086592487;566.3217971006185;566.2195170071152;51.417485046386716;221.42198944091797;56049.83960534893;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[200];75
7984444625450454198;539.8690225965208;644.2754840276646;665.2715234640309;-2.689154052734375;-22.26166534423828;59383.05966893323;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[200];150
7443062135007665176;450.16419648779646;585.546307008585;695.3544870621816;-3.561767578125;-11.209114074707031;60665.28029703694;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[200];100
6257626385290168388;732.0069142898742;722.237829264388;713.0754103636328;-65.54352951049805;-196.16251373291016;48775.93567347018;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[100];200
8273837489437913034;459.43292086323197;451.6852307951264;444.44538873894516;-6.0317024230957035;-73.30450057983398;53188.16686933676;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[50];75
5150841474609194743;530.5548313031702;522.2360035990272;514.4488643137933;57.32310180664062;238.13904571533203;56652.74621247159;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[50];150
463626676745044516;638.7531402038977;608.6140709869476;610.3467986187309;-39.04399108886719;-221.9940414428711;60323.000407269225;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[150];50
3948505763458096464;485.4739700202258;477.51089720895123;470.06615662253324;-48.120541381835935;-232.18286895751953;51439.89023434998;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[50];100
6662672882168636796;800.2777283327769;793.0273761668676;784.8765470493438;64.00614624023437;196.45346069335938;45608.58152069612;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[150];200
5311949035480210455;540.6294792881636;532.2289239645836;524.3679850286935;-33.89936218261719;-211.9176788330078;56200.55317550886;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[100];75
3550469522988057957;647.6369197942047;638.438581432056;629.8290109298433;-39.71340637207031;-211.59176635742188;54436.36210024091;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[100];150
6192250847441782169;581.7820539528327;573.0566986304005;564.8980599273211;11.62017822265625;5.801399230957031;61252.356366790555;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[100];100
2484292785460221910;517.2525924560664;524.6715839882769;549.2809853663482;-87.28829498291016;-228.76366424560547;49397.40171212326;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.0;[250];[32];0;1;[200];50
2833910299158640691;793.672017906017;793.3627723798761;815.1746935526018;2.053080749511719;19.06658172607422;50715.08980579558;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[200];200
6008194801070591717;609.8866838576334;600.9569349462163;592.6015953818994;-42.171661376953125;-190.9875946044922;48795.320968023545;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[150];75
8417914552785027189;712.3786446277361;702.0339011017502;692.0177798571443;58.52571105957031;229.09982299804688;58775.364163823564;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[150];150
2180446031089276085;665.0682212510701;655.739576547754;647.0106281595265;13.035610961914063;28.406028747558594;55532.246803984315;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[150];100
5685016923735436973;672.0653904102467;707.0469401812676;710.0023181169979;-112.12436065673828;-246.56820678710938;45416.369459217254;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[50];200
2612855260538381233;435.14309597608536;427.60502164805877;420.56121433098497;11.294091796875;0.35503387451171875;58707.97122410681;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[50];50
2759145985817120440;624.631615326304;615.6305081495595;607.1744479594857;-45.010125732421876;-232.2774887084961;54434.42318108992;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[200];75
1157484361281992077;828.8180135006799;818.4826584472075;808.7338015137814;-94.9603515625;-240.2408447265625;48948.37083946887;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[200];150
7030316850156598081;679.7887161093961;670.3835353487499;661.558777257294;-94.35888061523437;-237.735107421875;46524.37574732896;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[200];100
1666926086213043022;706.5212195139922;724.1770572629273;730.8943148113958;-49.51866912841797;-245.1131134033203;60431.23102194426;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[100];200
6820232674736513312;480.3750501283422;472.44901178262063;465.0437405368405;-41.18533020019531;-232.37889099121094;55162.04132199053;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[100];50
7995106756514129248;594.7764817481269;655.7667287873713;665.0447680645123;144.1493667602539;225.04850006103516;34005.62958481974;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[50];75
3539336917547499837;681.8248057012319;740.0660544005293;753.675940906913;-94.07764892578125;-239.64840698242188;52192.8997571643;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[50];150
7295088767676226669;650.355744365304;2514.047546619777;17151.732454814854;-61.46372528076172;-222.88990783691406;48643.52772187838;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[50];100
2110858585252848991;789.8640004132634;4376.47120378445;5746.439363527456;52.20048065185547;233.4749984741211;61619.28857931788;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[150];200
3195309663941059245;720.5554646205128;739.4389540335605;761.4971925382979;-3.2582550048828125;-9.245849609375;57517.808561210426;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[100];75
5413991228018976128;428.476585622881;502.3688621392001;539.8923799730951;-3.9585357666015626;-20.021141052246094;60814.4367062823;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[100];150
3063204796366391914;527.5562167202859;519.2499570085891;511.4854532019049;8.616490173339844;-0.7785415649414062;58923.9447519057;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[150];50
4457538348321451161;580.9763800346146;609.64978305873;623.3301506851495;1.0904922485351562;-0.4389801025390625;59904.560833081;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[100];100
2251544951428031857;709.295680370036;686.222657019099;722.2140696804909;-12.854219055175781;-52.92134094238281;55369.33317475205;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[200];200
2613053277070488408;622.2983268196377;598.8777145408492;591.7053157762484;38.206477355957034;169.37457275390625;49261.887308677804;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[150];75
3612471622176042799;574.5218015002059;586.5918678068172;639.7678276263284;60.179867553710935;245.2580795288086;56953.55358601874;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[150];150
239317089192131110;550.09322718183;572.8700339567764;587.7312237527008;50.721412658691406;236.6771697998047;56562.05012555529;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[150];100
130313344234755081;531.9130704367251;523.5720172626178;515.7751511759325;7.454771423339844;4.2708587646484375;58348.996755948036;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[150];[32];0;1;[200];50
7443725168732545431;845.791417491772;1489.7454082085733;3634.72043512204;43.604975891113284;218.47161865234375;59561.853869248225;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[50];200
8646409381148849232;308.42490041344485;365.6714124436843;409.61905641132654;38.38758239746094;196.58432006835938;50718.71700409117;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[200];75
4822806423233366560;573.1443173289083;633.2876664473199;652.676786318804;62.29573364257813;233.80850219726562;52825.49695617318;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[200];150
5141543785701713661;515.496194700849;517.4520667315978;534.8661486079596;43.12373657226563;224.19933319091797;58357.67619992591;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[200];100
5376311432074074295;531.5384455339079;602.2129568478831;624.6755317172166;-10.440481567382813;-20.413803100585938;58198.11763235029;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[100];200
2087435116738433986;952.0835636232947;945.640809145442;935.4970184713715;48.58084564208984;230.18212127685547;58474.646221282004;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[50];50
8675596025925208327;327.4233275149492;453.60512511724335;507.3517346928205;-27.461638832092284;-106.2081880569458;52978.68014601448;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[50];75
3231182943887396297;824.3872314949679;816.0132367518726;813.0978520351883;0.5788925170898438;9.709739685058594;60821.16090469765;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[50];150
3894089215667554907;498.4757201039988;591.4039060907871;621.5369174075629;-7.989057922363282;-24.95336151123047;60287.07691716954;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[50];100
7980383697818338250;808.030663500648;726.2738953927168;746.7476914256628;138.46958618164064;228.1708984375;39005.70823313402;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[150];200
623672994257407562;707.7778367177772;2376.5269220824543;6433.719841304714;34.933274841308595;160.9281234741211;53228.18863991361;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[100];50
3263092465731067299;553.0989245034414;570.3745259213379;599.6798196523823;88.64538116455078;225.0654525756836;46769.745331653816;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[100];75
676219886944600880;691.4443187271938;704.2239135102274;701.3976228872009;43.01483001708984;180.9077911376953;57884.52611273995;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[100];150
6102762833922539662;864.8948537777239;4065.95631637981;4910.0311750264;55.87892608642578;232.96587371826172;61901.77566175093;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[200];200
9077548514585898907;453.62801497974925;511.3591854523919;530.2220227228738;37.86682281494141;206.0657958984375;55660.43544308909;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[100];100
1618932938049045616;583.5375581551395;602.363370553935;629.3983526476293;11.452505493164063;39.44397735595703;56710.02753182208;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[150];75
1959840458988357156;627.9727929677368;646.3914757218572;646.3524853491979;45.044796752929685;227.06723022460938;59644.11323178279;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[150];50
2186109760964963599;562.1539507071404;693.9785653287038;853.4877186485822;43.184619140625;220.7900161743164;58427.44665488022;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[150];150
666254023023395289;543.1662388891511;596.419597117371;613.0655129013498;49.59158935546875;232.08876037597656;57649.45405398138;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[150];100
1979539914777440761;549.5699092528856;3941.7766186872786;6236.776937997309;1.6737228393554688;8.443695068359375;57787.535812321796;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[200];75
647661918119642689;647.9956917381185;670.3171353959427;668.6999132951593;30.67707290649414;172.1473503112793;53971.69434843577;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[200];[32];0;1;[200];50
4153074764827891094;483.9434538491645;538.8816112102235;562.6979892944562;110.80127506256103;218.3726043701172;38023.80997051058;IM;RNN;0;2;0;0;0;0;1;16;0.0;0.001;[250];[32];0;1;[200];150
