;IS_fs;RNN;0;2;0;0;0.01;0;0.7;20;0;0.01;[100];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
1.691298246383667;6.250802516937256;0.9773623943328857;1.7640248537063599;9.072172164916992;0.9955155253410339;0;0;0;949.6054925773526;30.815669594823873;11.555416522762869;2091.2089202900693;45.507552993244204;19.370885624273573;189.52513122558594
1.7183773517608643;6.401862621307373;0.9898906350135803;1.752269983291626;6.241029262542725;1.0173410177230835;0;0;0;610.9595172660181;24.717595296994773;9.409142616584814;2167.903274885907;46.404664297663786;19.77848163047535;188.98277282714844
1.7110021114349365;6.156949043273926;0.9824679493904114;1.6837445497512817;5.445530891418457;0.9877850413322449;0;0;0;349.47217781983704;18.694174970290533;7.233161215236504;2351.6171261787163;47.956629435030194;20.385464709788607;186.36019897460938
1.702917456626892;6.141524314880371;0.9860504865646362;1.706224799156189;6.0035810470581055;0.9869632124900818;0;0;0;688.2235077419267;26.23401432762296;9.924069670325427;1944.4642506233918;43.87593970080274;18.67998242269116;191.33399963378906
1.6779088973999023;6.13803243637085;0.9708423018455505;1.7565762996673584;7.58408260345459;0.9977952837944031;0;0;0;604.1595407107565;24.579657050308015;9.400838942318543;1741.1312635750069;41.52869998628261;17.673512831381995;194.09107971191406
1.7152973413467407;6.059659481048584;0.9895506501197815;1.70064377784729;6.704607963562012;0.9782921671867371;0;0;0;1029.2080970503346;32.08127330780894;11.859464758133816;1899.0126344328294;43.284872043363016;18.415963068496318;191.27420043945312
1.6661947965621948;6.024745941162109;0.9610075354576111;1.6600596904754639;5.670311450958252;0.9612811207771301;0;0;0;639.165115206937;25.281715036898447;9.552246282352064;1898.0135991019952;43.352408029194294;18.45252308442828;191.76612854003906
1.6934303045272827;6.034087657928467;0.9775935411453247;1.737383246421814;7.165044784545898;0.9972808957099915;0;0;0;712.3483877855533;26.689855522005985;10.102936988007707;1459.187580698134;38.00350196646301;16.178057866214914;197.38917541503906
1.7317893505096436;6.375889778137207;1.003950595855713;1.7318612337112427;8.056565284729004;0.9760253429412842;0;0;0;518.377085841696;22.767895946742556;8.792367148403516;1990.505822496034;44.40186721578531;18.898852612568632;190.97265625
1.7121127843856812;6.245726585388184;0.9919747710227966;1.8062750101089478;8.687397003173828;1.0212173461914062;0;0;0;610.8642974435335;24.715669067284693;9.464345173530191;2156.8117985476606;45.97183738688433;19.536334741812908;188.5093994140625
