;IM_ns;RNN;0;2;0;0;0.01;0;0.7;20;0;0.1;[100];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
3.326367139816284;17.557498931884766;1.2002410888671875;6.84028434753418;66.740478515625;3.4718663692474365;0;0;0;26.03532869361756;5.102482601010763;1.7541082966259371;10360.966008084773;72.81634114532827;53.31610833478864;-26.03804588317871
3.3271501064300537;17.85182762145996;1.1996238231658936;2.9193811416625977;14.52776050567627;1.4684537649154663;0;0;0;0.18569953048922153;0.4309286837624313;0.15038693617310772;1595.1366655551901;28.405525229586324;20.648230165607977;28.103261947631836
3.1709940433502197;16.180343627929688;1.146791934967041;2.1988584995269775;8.736000061035156;1.1061999797821045;0;0;0;4.282585213506561;2.069440797294419;0.7340670374481163;6136.741982888146;54.95605855745733;40.76409280516401;3.642702102661133
3.3901095390319824;18.080015182495117;1.2245310544967651;3.5909535884857178;20.48772430419922;1.8154431581497192;0;0;0;10.095241309678874;3.1773009472945546;1.1019053203855302;5328.144496415161;50.537561082737156;37.440630533279005;-22.426631927490234
3.281355381011963;17.311832427978516;1.1837196350097656;6.479382038116455;61.865718841552734;3.2868661880493164;0;0;0;0.18510405987666778;0.4302372134958432;0.1508549759646962;7960.96183107709;63.73126449270092;46.740773074349015;-18.549501419067383
3.2036333084106445;16.574718475341797;1.1585187911987305;2.057523727416992;7.551514148712158;1.0322386026382446;0;0;0;119.08918648900219;10.9127992050162;3.698371473954277;550.831685872119;17.014209273070048;12.197971586392626;69.63150024414062
3.2877073287963867;17.26091766357422;1.1864635944366455;9.155184745788574;108.24000549316406;4.640153884887695;0;0;0;9.949205720372658;3.1542361548198414;1.0925820454782256;8997.646587369301;67.63614418861712;49.691310995020956;-29.27648162841797
3.15794038772583;15.921550750732422;1.1401488780975342;2.259072780609131;9.21036148071289;1.1353750228881836;0;0;0;10.301112742122852;3.2095346613057245;1.1137926978735124;4459.308457430261;47.665016011590794;35.086742946272906;24.486846923828125
3.3041586875915527;17.30588722229004;1.1927202939987183;4.861539363861084;31.375215530395508;2.450839042663574;0;0;0;4.5913768909239705;2.142749843291085;0.7586042362996035;1436.0889880019886;28.801077682196972;20.367862944682145;73.80208587646484
3.3191468715667725;17.63608741760254;1.1979875564575195;7.271279335021973;76.83441162109375;3.693052053451538;0;0;0;0.7016444147544734;0.837642175845076;0.2940611222724647;8737.80397584128;67.5271384406962;49.168047242907285;-15.510499954223633
