;DS_fs3;RNN;0;2;0;0;0.01;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
2.329408884048462;32.481895446777344;1.3154107332229614;2.5535004138946533;45.315818786621094;1.377364158630371;0;0;0;3557.8695717008973;59.647879859228;21.354821489225017;629.4733777594769;24.59776367700607;56.761157887644146;15.708128929138184
2.299618721008301;32.60120391845703;1.3058052062988281;2.325571298599243;34.092811584472656;1.2947982549667358;0;0;0;2924.3881232803787;54.07761203382023;19.653879002138265;292.98776295393117;16.34405822058619;37.44873464830838;23.87563705444336
2.329796552658081;34.6929931640625;1.3158141374588013;2.0999579429626465;23.08773422241211;1.2212467193603516;0;0;0;2350.1373163507187;48.478214863490166;17.90834280581452;769.3039386877822;27.177143784136778;63.44369672503369;12.673258781433105
2.347548007965088;33.28008270263672;1.315583348274231;2.188565731048584;26.659597396850586;1.2770112752914429;0;0;0;3021.4413564528213;54.9676391748165;19.852676967782685;2784.61630884212;52.17863018584407;122.22436124306633;-10.416767120361328
2.330634117126465;33.05341720581055;1.3136109113693237;2.432537317276001;37.850242614746094;1.3792804479599;0;0;0;2837.4595061242103;53.26780928594877;19.45102838591357;205.2989592325518;14.027949121813942;32.741900876016416;23.952713012695312
2.3702027797698975;33.70371627807617;1.348976492881775;2.249821662902832;33.10979080200195;1.2706997394561768;0;0;0;3867.084992416259;62.185890621717874;21.94786542467511;2173.4194718806298;46.12329833348821;107.77476925308277;-4.64664363861084
2.3168132305145264;34.632286071777344;1.3024970293045044;2.35373592376709;32.63104248046875;1.3107389211654663;0;0;0;3182.840249355664;56.41666641477201;20.351355387403725;264.92499470841557;15.28132352485665;34.2850929986562;24.515491485595703
2.3281023502349854;32.51750946044922;1.3105666637420654;2.6668615341186523;40.290706634521484;1.5409891605377197;0;0;0;3189.5776401746025;56.47634584650996;20.41056132629324;825.2171353097458;28.202124540375614;64.98308495442092;13.045088768005371
2.389979362487793;33.89902114868164;1.3436453342437744;2.410162925720215;39.963523864746094;1.3162412643432617;0;0;0;2610.2689172414175;51.09079092401504;18.83703224203334;1118.9775918833416;33.063527271759405;77.48255592120087;6.406914710998535
2.340639352798462;32.11654281616211;1.316434383392334;2.4832801818847656;43.00727081298828;1.368880033493042;0;0;0;2866.0539015772997;53.535538678314424;19.572545649130877;1156.572632850942;33.598545718363646;78.41173488508689;6.518551349639893
