;IM_fs3;RNN;0;2;0;0;0.01;0;0.7;30;0;0.1;[75];[8];1;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
2.6769700050354004;13.794724464416504;1.2024775743484497;2.7452778816223145;18.64248275756836;1.2325257062911987;0;0;0;75.49770023007346;8.688941260595186;3.1107692341836994;221.82462178987913;11.832420195714672;16.84406760066357;66.80593872070312
2.6836049556732178;13.112868309020996;1.214424729347229;2.6904101371765137;15.608736991882324;1.2097519636154175;0;0;0;0.1616794052822967;0.4020937767266446;0.14613630554462922;335.4606798776625;14.56544711023892;21.31856482429469;72.95724487304688
2.687133312225342;14.301741600036621;1.2027653455734253;2.5379574298858643;12.000439643859863;1.1360710859298706;0;0;0;2.874202914678834;1.695347431849541;0.6262784855014158;211.05968287894376;11.57166443067427;16.949313124259486;70.30347442626953
2.643983840942383;12.238961219787598;1.1925462484359741;2.7417047023773193;19.78162384033203;1.2409162521362305;0;0;0;52.221044536229755;7.226412978527435;2.6099655115664047;122.59539643536841;8.620545199310662;11.987897912717465;62.122535705566406
2.7278308868408203;14.736202239990234;1.226138949394226;2.756539821624756;14.031867980957031;1.2301852703094482;0;0;0;0.9373283374606178;0.968157186339397;0.3535278278936342;367.21812148835176;14.88508489024135;21.83909565385709;72.87310028076172
2.675936222076416;13.69865894317627;1.2101787328720093;2.567871332168579;16.000812530517578;1.1660524606704712;0;0;0;72.34043618550297;8.50531811195225;3.0018638544671044;154.55927041565909;8.684203087756021;10.304509934122725;43.02326583862305
2.58687162399292;12.82651424407959;1.166053056716919;2.6803202629089355;16.092838287353516;1.173857569694519;0;0;0;25.25480400731881;5.025415804420447;1.812833503017057;163.2699197921274;10.063023217617015;13.431336043214934;36.32169723510742
2.682734489440918;13.977357864379883;1.1991900205612183;2.9073007106781006;18.6604061126709;1.3329945802688599;0;0;0;49.41290262520044;7.029431173658395;2.540437663032308;145.34714328003773;9.588650731637381;13.174689303028622;65.78580474853516
2.709622859954834;13.54773235321045;1.2214241027832031;2.5575170516967773;12.212160110473633;1.1138137578964233;0;0;0;0.19810043224102905;0.44508474725722635;0.16410150602269752;36.97901885239641;4.254938018460298;3.84128800467845;54.70616912841797
2.691528797149658;13.241959571838379;1.2051987648010254;3.1827147006988525;19.531089782714844;1.497866153717041;0;0;0;0.6891579508472467;0.830155377533174;0.3035040726922056;807.9197143075513;21.571462620134657;33.56126065674297;91.26372528076172
