;DS_fs;RNN;0;2;0;0;0.01;0;0.7;30;0;0.1;[50];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
2.741464853286743;22.025550842285156;1.2204183340072632;2.826016664505005;27.157316207885742;1.2396775484085083;0;0;0;1525.235601222226;39.05426482757326;13.425897804943496;8332.315358397664;90.89912141359898;79.88715959169318;20.84372329711914
2.8352179527282715;23.202899932861328;1.2609546184539795;2.754267454147339;22.623271942138672;1.2220470905303955;0;0;0;1171.0182397526055;34.220143771653056;11.942260450825003;6975.121317765418;83.04396152306808;73.09837337514273;29.2957706451416
2.879088878631592;25.057767868041992;1.2785106897354126;2.716545820236206;19.139461517333984;1.2211716175079346;0;0;0;878.7386409249989;29.643526121650893;10.515079932745849;12414.972864901594;111.0180716951455;97.67178409867171;2.6767592430114746
2.8569557666778564;23.704090118408203;1.262912631034851;2.6814775466918945;20.160310745239258;1.198616862297058;0;0;0;1327.48302288692;36.43464042483362;12.63573227605121;9788.841836197982;98.5971386483218;86.8392724217892;13.663534164428711
2.8003461360931396;22.781543731689453;1.2407602071762085;2.7787458896636963;23.89133644104004;1.2313710451126099;0;0;0;1099.613192377217;33.160416046503656;11.627106184116652;13620.796508603;116.42011800063307;102.55194797515804;-4.157968521118164
2.810255289077759;23.495223999023438;1.2488434314727783;2.712521553039551;22.9016056060791;1.2019680738449097;0;0;0;1844.55178053424;42.94824537200839;14.55525411548052;9593.385031169793;97.5810582334289;86.12395160099132;12.941473007202148
2.780996322631836;23.89072036743164;1.2355536222457886;2.9323971271514893;23.883041381835938;1.3111844062805176;0;0;0;1343.3372804835337;36.651565866733904;12.695575359335534;12697.068928334318;112.11645005124205;98.44195430057117;2.4764699935913086
2.7824079990386963;22.174631118774414;1.2386554479599;2.81295108795166;25.091766357421875;1.2451128959655762;0;0;0;1308.6761792722768;36.17562963200885;12.553892192183458;12723.605170393166;112.50688615387998;99.09278362343012;-0.32416248321533203
2.7923173904418945;22.50626564025879;1.2407265901565552;3.0952765941619873;27.23940086364746;1.3860267400741577;0;0;0;932.2250083902939;30.532360019990165;10.809464169561817;13501.926938769895;115.70268530412162;101.68165879046516;-2.034944534301758
2.8314239978790283;22.698293685913086;1.2562850713729858;2.8701274394989014;25.952003479003906;1.2674654722213745;0;0;0;1071.2823037000642;32.730449182681014;11.490291316134941;11885.299027530864;108.65235922701092;95.58064518233732;4.489666938781738
