;IS_fs;RNN;0;2;0;0;0.01;0;0.7;20;0;0.05;[100];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
2.0654752254486084;26.48725700378418;1.1330628395080566;2.2475287914276123;38.3753662109375;1.1889199018478394;0;0;0;4045.2960236781437;63.60264164072231;23.85004206528808;1574.1382363782236;39.24326601261181;16.67698599261452;195.49476623535156
2.073573350906372;26.171335220336914;1.128591537475586;2.1360464096069336;27.13844871520996;1.1702711582183838;0;0;0;3223.9151089877687;56.77953072179946;21.614024173667296;2109.373357042333;45.66201461986087;19.430321017802136;190.02447509765625
2.118185043334961;24.62929916381836;1.153110384941101;1.9195770025253296;14.426936149597168;1.0925650596618652;0;0;0;2223.047750802815;47.149207318923345;18.242999129427815;3559.3160447671507;59.30715694801325;25.238451929598117;175.51097106933594
2.0865097045898438;24.67557144165039;1.1428731679916382;1.977110743522644;20.614315032958984;1.095196008682251;0;0;0;3101.3820873833592;55.690053756333896;21.06699975535551;2364.909892251847;48.51095382399912;20.67909494898915;187.43576049804688
2.0504510402679443;25.63959312438965;1.120158314704895;2.165865421295166;31.842988967895508;1.1637256145477295;0;0;0;3173.7780919114516;56.3362946235502;21.54661601986692;1754.6005524768864;41.7392454904988;17.77397592600998;193.80377197265625
2.1129205226898193;25.22928237915039;1.1562209129333496;2.0291216373443604;25.52778434753418;1.109419584274292;0;0;0;3956.192954020094;62.89827465058238;23.251566869212546;2113.8066072922234;45.78076390177086;19.493593714377248;188.9626007080078
2.043484687805176;25.511045455932617;1.112891435623169;2.009211301803589;22.48063087463379;1.1069074869155884;0;0;0;3199.6710997191212;56.565635324984385;21.37231904375788;1744.0125001008657;41.322271447106225;17.559584260279696;195.09339904785156
2.0665578842163086;26.230167388916016;1.1309016942977905;2.1947968006134033;32.46431350708008;1.1821950674057007;0;0;0;3589.5127236012045;59.91254228958411;22.678752945812953;1775.9219558901632;42.01050740659482;17.90714779111076;193.83444213867188
2.090500593185425;25.407451629638672;1.150420904159546;2.1378958225250244;33.33338165283203;1.1412551403045654;0;0;0;2937.988401415287;54.20321393990662;20.93186646222823;1750.168629245645;41.69639888160168;17.758041890137484;194.86920166015625
2.0549464225769043;26.4693603515625;1.1261998414993286;2.2919044494628906;38.55896759033203;1.2199164628982544;0;0;0;3403.5090392444704;58.33960095205032;22.339922062926153;1869.2201172429711;43.09043082416712;18.35593224556086;193.38827514648438
