;IS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.05;[75];[8];1;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF
8.569160461425781;8.827194213867188;136.43592834472656;8.89604663848877;8.859220504760742;173.99696350097656;0;0;0;9542.239993686839;97.68438971343804;38.272062772698725;5022.769464864225;68.02116552021599;36.31633156901314;113.96510314941406
8.744345664978027;8.880411148071289;139.2594451904297;8.592780113220215;8.909351348876953;129.94717407226562;0;0;0;3127.434134072196;55.92346675656111;25.396238368738373;5369.150402903434;70.6237972031997;37.82569524925006;112.63004302978516
8.72732925415039;8.943747520446777;134.39474487304688;8.508291244506836;8.957789421081543;125.09271240234375;0;0;0;117.4636141991544;10.83806321254653;5.928272081942943;5208.222368634903;69.27547159026636;37.08037506324388;114.04151153564453
8.575706481933594;8.865769386291504;131.30897521972656;8.76676082611084;9.161813735961914;134.29359436035156;0;0;0;4940.327075939311;70.2874603036652;29.9444426244697;5043.506024863581;68.31573240729514;36.633876870267144;114.82376861572266
8.513833999633789;8.729616165161133;131.6729278564453;8.564528465270996;8.638378143310547;132.90171813964844;0;0;0;1854.7129927569051;43.06637891391503;20.57347254846596;9927.30006639509;97.43013911489957;52.39217556333779;82.87854766845703
8.822260856628418;9.036853790283203;135.6352996826172;8.740684509277344;8.989043235778809;150.5098876953125;0;0;0;15028.577145637992;122.5910973343415;42.41993348295428;4996.222529198918;67.89979318555453;36.32259619644025;115.13018798828125
8.378066062927246;8.55204963684082;128.7381591796875;8.382522583007812;8.779491424560547;125.88416290283203;0;0;0;4223.371868403493;64.98747470400349;27.357757982361942;4735.145883316566;65.8000579919904;34.988714534765826;118.44361877441406
8.467792510986328;8.739019393920898;130.015625;8.902548789978027;8.983445167541504;152.39044189453125;0;0;0;4944.822510149663;70.31943195269471;30.148204276886542;5107.290706292312;68.6008714158931;36.68772121327666;114.6098403930664
8.675224304199219;8.97907543182373;136.75433349609375;8.829099655151367;8.784650802612305;160.03045654296875;0;0;0;734.788012357019;27.10697350050387;14.478742822292242;5464.542962973435;71.21488245372983;38.068890252913135;112.72156524658203
8.471481323242188;8.744974136352539;134.7077178955078;9.054990768432617;9.129385948181152;158.1027374267578;0;0;0;1942.6114122222532;44.075065651933556;21.340116322647823;6207.673826926117;76.02452809366089;40.612608577335486;107.63245391845703
