num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;Median_aof;Variance;sequence;model;hour;last;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;time_delta;epochs_1;trans_size
2221757190970499565;2.4859443939384525;293.79577277812547;524.714512940715;95.5897891998291;97.57064056396484;166.3160894855102;IM;RNN;0;2;0;0;2;0;0.7;30;0;0.01;[125];[8];1;1;[0];0
6302314923292695462;12.560053672329547;73.40713727761505;209.28028412923854;124.48562545776367;127.81719970703125;90.81725250038376;IS;RNN_fs;0;2;0;0;5;0;0.7;30;0;0.01;[125];[8];1;1;[0];0
1826601988947889616;45.37873769606598;923.7446345648374;1174.2862372142085;117.71164932250977;123.36300277709961;271.8103874876286;IM;RNN;0;2;0;0;10;0;0.7;30;0;0.01;[125];[8];1;1;[0];0
9079573054481336095;42.59849391658052;464.2173300037487;1144.416626059836;64.67366533279419;82.58024597167969;1946.5536139662677;DS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.01;[125];[8];1;1;[0];0
2724615795486785625;10.971814128082144;280.10797466954045;248.15038455147152;60.371111679077146;58.51214790344238;555.5055395104139;DS;RNN_fs;0;2;0;0;5;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
3540013747306015277;51.717981462307094;71.48799543894704;523.8062285781486;106.34907455444336;111.41141128540039;225.7093733347539;IS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
7825004836770626081;2.619539690306868;187.50375253433876;427.8428374841061;103.05447158813476;106.8410873413086;59.85842577281932;IM;RNN;0;2;0;0;2;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
6211494338420852280;12.253638385503736;78.67776558571589;295.7698803670537;117.17965621948242;115.46528625488281;41.32988823194115;IS;RNN_fs;0;2;0;0;5;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
2032411653518472478;50.64803060725896;435.8395870243755;1180.2410729733206;119.20203552246093;122.72040939331055;125.19354677231517;IM;RNN;0;2;0;0;10;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
7113191605944499082;43.8271023899451;314.3978784427987;551.7152054947982;91.777095413208;99.59647750854492;599.2840996544647;DS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.05;[125];[8];1;1;[0];0
2512390668700137968;11.007662920711162;198.29754555835;372.0490304204789;95.9340087890625;96.78324890136719;46.40528718504588;DS;RNN_fs;0;2;0;0;5;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
3182673800977817964;49.260483908744995;133.51383219469835;437.36415569871514;93.54773750305176;101.75739669799805;338.772650107405;IS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
6050475843059364635;2.560934553158396;502.3525857318714;3545.8316192784296;99.53601989746093;99.72917556762695;33.19780208123615;IM;RNN;0;2;0;0;2;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
1446434145233215775;11.907301608200262;103.31110869908773;315.13466580493014;111.87237167358398;110.51091003417969;106.64596887283551;IS;RNN_fs;0;2;0;0;5;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
1307396648649827486;44.23158607031267;431.1171655904295;985.3674108347486;114.08202056884765;118.9609146118164;196.10992095392666;IM;RNN;0;2;0;0;10;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
821998725574029133;40.58485531094432;264.3489322842151;587.2210734252857;106.71816482543946;108.71753692626953;16.959033766307986;DS;RNN_fs;0;2;0;0;10;0;0.7;30;0;0.1;[125];[8];1;1;[0];0
3254454258621556859;10.30862597936438;390.1894288095008;1137.8133163315933;43.69324650764465;44.82071304321289;302.25474064981853;DS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
4302439642623941865;49.56554407033789;140.1566677364995;306.6337391113829;113.64065170288086;113.26965713500977;5.521316862330423;IS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
1856585367176490936;1.9666497154656746;189.58080383037105;492.6893845157662;71.91711959838867;67.47770690917969;132.76849905196636;IM;RNN;0;2;0;0;2;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
8438325047373709222;12.640896748909459;107.48541054668439;259.7366793373415;115.05118103027344;113.57792663574219;20.02290279951645;IS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
2689882211577585209;52.88161934604326;927.1857445125061;1231.5075235496538;113.64048614501954;115.89303207397461;176.8236371008656;IM;RNN;0;2;0;0;10;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
6783659433194651654;42.742738330649395;245.11600736160804;1842.9021521041886;31.098440313339232;27.847389221191406;378.3519918568116;DS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.005;[75];[8];1;1;[0];0
5678206601024895578;9.752526626537938;339.74585657692484;1506.9598046242622;27.06992835998535;26.90351390838623;330.7442372958782;DS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
6037461209557879600;50.13179385053032;143.38454919287935;459.5818449418422;114.04044494628906;113.23604965209961;4.828817117910367;IS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
9199734405831390961;3.0875187556377526;235.8709008932148;339.38813018922355;78.43634719848633;76.54792404174805;104.30843696779861;IM;RNN;0;2;0;0;2;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
7718786175974911391;12.109329278807133;50.14276179079765;314.57212487243385;114.31317138671875;113.5103988647461;9.740050363878254;IS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
2273805432320911731;42.787133841019475;711.8410845796075;1157.1037087236937;112.22484474182129;121.43223190307617;444.55741468879876;IM;RNN;0;2;0;0;10;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
2724111093952403601;41.33742164057337;258.4217586360501;2136.3555253060285;34.32252054214477;27.01085376739502;722.3216603458579;DS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.01;[75];[8];1;1;[0];0
782308521095459112;9.998885055119409;190.93080322728156;691.594562632132;35.42745409011841;26.36744499206543;463.5036498052153;DS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
3573747303795294166;51.102673316082814;95.98590883804492;558.2467159882261;110.65605773925782;112.80755615234375;20.282477577331008;IS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
6809444892113528451;4.288506155475777;113.60989575883418;238.20305322965677;87.46873168945312;88.47671508789062;56.903053891067394;IM;RNN;0;2;0;0;2;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
2983286953434297844;11.456735660347153;75.05341934024845;245.10493227235006;108.89823455810547;112.93314743041992;113.25518108834744;IS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
4966284435081577357;45.41245782013024;792.4164665060323;1183.4512307858045;119.34587326049805;120.49833297729492;47.43524147378106;IM;RNN;0;2;0;0;10;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
3358439137418842960;41.43490346537122;227.15537879632197;509.32253317851655;56.93164749145508;55.64962577819824;273.0481535052089;DS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.05;[75];[8];1;1;[0];0
