MSE;MAE;MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF;PARAMETERS
164.38776427514142;11.355583873165335;4.95026736942302;7831.976149261971;64.44897283719287;45.90586251326307;4.347021102905273;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
694.4784944425313;22.19433792883095;9.99386566679298;10018.974321790538;73.62105731056486;52.28099836767302;-16.629043579101562;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
18795.91081098932;85.68313361404716;41.72126683054829;9277.88412659841;70.94664400042608;50.29438003702657;-15.488222122192383;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
197.8996619607748;13.26482876549523;5.561544979671107;406.6029742353419;14.657063294501935;8.718337160442163;260.01348876953125;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
565.6324861031945;20.29005728923794;9.087881570128735;1783.5806411654835;32.19632218937812;22.79867785356545;233.37890625;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
13327.859809196569;70.50176932299848;34.56430048477912;12102.787242390452;79.41127321680132;57.07244027776394;7.828815460205078;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
632.090034322152;20.258212227633155;9.246776280640505;1181.5344203465017;25.98279504668264;18.367406273362427;240.59341430664062;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
276.7470806424899;15.022255148175642;6.525853207481446;4971.358458048658;52.47506941364714;37.814581360262;245.54574584960938;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
246.44306584009954;13.338839274236424;5.712244800449303;1830.73188791125;34.13814336769562;23.489671299661623;224.26731872558594;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
265.7220549560147;15.109415394579225;6.461580776707619;12471.334053973249;81.81003265713892;58.38145359611543;-8.365297317504883;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];100
