MSE;MAE;MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF;PARAMETERS
16934.399054253867;76.13196141385426;37.433108098304004;10017.016219363024;72.90930446375329;52.02826135142909;-49.13092803955078;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
406.74899250357237;16.721165245357465;7.438488959110739;4179.197664730648;50.146237557165286;35.26266677099336;274.626953125;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
11062.22188335878;65.39223677842566;31.856045063527613;6164.278031759654;57.709366943035604;40.786453134233696;8.736162185668945;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
501.34273114874804;18.147617262166374;8.251674242473888;3896.4466784917645;46.248612737867894;33.39807773876884;232.07025146484375;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
157.70879089600362;11.414596498743194;4.902743764129911;3505.5943094000445;43.823552644567044;31.65248481949201;252.69696044921875;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
510.61269293867315;18.169618191851207;8.280785297176937;17698.882180906643;96.16731110618208;69.20241919188818;2.1205244064331055;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
10776.440970170706;64.87350790921651;31.55770476191669;7522.832455502789;63.14598102856901;44.95499116103378;10.660612106323242;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
479.8209313311777;17.43838858723488;7.9589690314023835;1152.073254734026;25.63712808099037;18.15305784315408;250.90283203125;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
14276.626317293723;79.63044527493672;38.26959100141502;18203.89430228921;97.50107390323114;70.1764251827903;-9.456563949584961;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
388.0435453559213;16.812765958684835;7.518927274961298;1683.772055318873;30.707347309617983;21.967175273460956;244.9468994140625;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];150
