MSE;MAE;MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF;PARAMETERS
593.3777491474051;19.32130329272352;8.85088406183594;1809.1242655952685;31.799507600809797;22.77754129110483;273.12884521484375;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
252.09616217920595;14.580152559215557;6.224211519927395;5296.176638368493;55.10359985883097;39.29266501681757;4.843132972717285;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
172.82960236112433;11.84295650487383;5.12542303275886;3411.7205203576577;43.203352280733974;31.219655988951324;102.52096557617188;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
246.5701673137465;13.627319000008765;6.017558184222023;2530.494373465418;37.40098285772998;26.91070582734394;10.65081787109375;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
15920.543655069934;77.05336421563108;37.74633026272476;8008.813726409845;65.36878270067945;46.50227720021317;-4.465166091918945;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
396.62805277886673;16.331500208816273;7.388776332160817;3695.0001014185445;44.91133795466911;32.49020915362193;255.51263427734375;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
142.35459266872323;10.809350673902506;4.633114493931887;3205.6701520469883;41.967252865183745;30.297763977397896;265.1669006347656;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
363.8970542482576;15.838674402431861;7.132302983789975;3103.7601631639723;41.39270207850097;29.83000975967743;260.1575622558594;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
18881.69698008032;85.756266777482;41.72936137126765;7697.5781571482985;65.78745201539212;46.10904209942915;-35.467708587646484;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
503.94916789116604;18.023046887467565;8.211488207239082;3477.796389241487;43.816508947762294;31.591451790395176;232.74278259277344;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[100];150
