MSE;MAE;MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;AOF;PARAMETERS
308.02744984481205;12.195333705075974;5.741166376361836;237.9700909662449;12.08527018786356;6.11833734308249;-7.606941223144531;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
13214.248040324519;67.60696065507055;33.4239991570767;8797.561198499456;67.854991773431;48.550738378182515;12.67232894897461;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
988.1913893948581;19.574928612693984;9.575869816096363;4853.64118642481;51.67592037348478;37.29977493067457;260.84222412109375;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
174.6172299790062;9.088494590451146;4.2841751838331374;1601.4011539333774;29.722999640663495;21.291393072561164;224.8667449951172;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
269.1434397888315;13.59877459871964;6.0614526056276645;9564.58256581168;71.33353377319054;50.882850967700314;-50.63002395629883;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
299.86725236190586;16.0974361577254;6.726979208896782;9630.995101398494;74.7030363726071;52.03126197756186;-4.443289756774902;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
286.3063750370653;14.087520022745252;6.227697374886258;10571.70446062247;75.55223501989684;53.69604079593314;-19.24599266052246;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
69.92134584578719;6.286849345286529;2.8485188098149488;7990.515530377616;64.86367059855864;46.29110355344093;0.20395278930664062;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
365.1685433015217;16.640987948618246;7.146845694000972;10700.582774217235;78.48773712280983;54.79261104837887;-12.297283172607422;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
20562.664883584188;83.64525226414649;41.447378668441225;10512.040306124305;77.88263832139286;54.35203427373551;-8.066749572753906;IM;0;2;0;0;0;0;1;16;0.0;0.0;[200];[32];0;1;[200];50
