;IM;RNN_fs;0;2;0;0;0.1;0;0.7;25;0;0.05;[100];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;press
19.81426429748535;626.2530517578125;8.125869750976562;20.35999870300293;658.919921875;8.356977462768555;0;0;0;1086.4827464605632;32.96183772881244;10.422305651883661;2104.932997882195;39.051771483481026;25.452174854979432;191.122314453125
20.518583297729492;668.1219482421875;8.392252922058105;20.42096710205078;672.8790893554688;8.351678848266602;0;0;0;194.42347382504116;13.943581814764855;5.110287616518841;1842.2700404632005;36.54712669535594;23.710205693455723;185.334228515625
20.61870765686035;684.9879760742188;8.417229652404785;20.240243911743164;670.7420654296875;8.2374267578125;0;0;0;2523.41381980644;50.23359254330154;22.17514009740535;1047.4529732703475;27.30760467166822;16.441082176039824;164.2779083251953
20.039756774902344;640.8750610351562;8.206799507141113;21.177337646484375;701.9011840820312;8.734156608581543;0;0;0;411.81693492846756;20.293273144775526;6.977280280178569;889.0868153290655;24.828430600565415;14.352414119508698;147.69210815429688
20.043649673461914;641.1102905273438;8.140832901000977;20.036794662475586;631.2437133789062;8.23041820526123;0;0;0;500.29499458864234;22.367275081883406;8.623389623173775;1009.6742491120813;26.99535945902823;16.01137886189892;169.91485595703125
20.688955307006836;674.9970703125;8.433178901672363;20.273990631103516;676.5153198242188;8.326082229614258;0;0;0;6374.532434682156;79.84066905206993;22.296202700169427;2112.2539472232997;39.141123271611214;25.526534602843387;191.25697326660156
19.568073272705078;610.551025390625;7.956493854522705;20.19895362854004;650.6559448242188;8.325772285461426;0;0;0;65.78973449681484;8.111087134090894;2.75565976043794;1901.5490242382884;37.43428374308734;23.90783899292782;186.57652282714844
20.00727081298828;642.6206665039062;8.193235397338867;20.68719482421875;686.9169921875;8.346683502197266;0;0;0;169.7954364397911;13.030557794652964;4.508631988420242;1965.8742020987777;37.76811944471467;24.488021195457872;187.4921875
20.223251342773438;660.5770263671875;8.26589584350586;20.336002349853516;647.5703735351562;8.241792678833008;0;0;0;1420.757750531522;37.69294032748735;16.24821007581442;1292.918105174555;30.508585803012373;18.82082662264185;172.83872985839844
20.14830780029297;652.0181884765625;8.230283737182617;21.128204345703125;724.6270141601562;8.680935859680176;0;0;0;567.7466902967694;23.827435663469316;9.310581494845245;812.114643088226;23.319917795778306;13.25110469314642;148.1298828125
20.197891235351562;655.4397583007812;8.286989212036133;20.346452713012695;652.7465209960938;8.320175170898438;0;0;0;2235.579006021447;47.28190992357909;19.413630966477303;1530.6635209747126;33.251719797187974;21.1218059801427;178.9256134033203
20.50868797302246;668.3493041992188;8.343209266662598;20.96006202697754;690.3981323242188;8.685620307922363;0;0;0;84.06462577382013;9.168676337063062;3.344897469459942;1153.5159755837658;28.974822061474022;17.60457448978396;139.79705810546875
20.22443199157715;657.860107421875;8.221741676330566;20.676738739013672;663.0765991210938;8.539302825927734;0;0;0;565.0816215444995;23.771445508098566;8.05669629919887;1539.0757390565518;33.619728468507454;21.359747336662352;176.5878448486328
20.3297119140625;681.1732177734375;8.260896682739258;20.38981056213379;647.6006469726562;8.33959674835205;0;0;0;21.06798038360858;4.589986969873507;1.6004913050690386;1090.5519975714697;27.952157051912756;16.88297548981822;154.40577697753906
20.649765014648438;685.9483642578125;8.434247970581055;20.536863327026367;673.2974243164062;8.423559188842773;0;0;0;76.43100883962276;8.742482990525218;2.9829699166199135;2184.983705505299;40.033523389960294;25.92740333427152;190.826416015625
20.69268035888672;691.4685668945312;8.488149642944336;20.528457641601562;656.822265625;8.425985336303711;0;0;0;0.020359434623784024;0.1426864906842411;0.050316685520546675;1654.7770850466768;34.650148802381956;22.108564672425995;182.48927307128906
20.330028533935547;668.0003662109375;8.279409408569336;21.09305191040039;720.9373779296875;8.5258150100708;0;0;0;55.43724811104789;7.445619390691945;2.7480350935190865;2097.762190876356;39.35022963023428;25.42543389498378;192.39788818359375
20.09169578552246;647.8397216796875;8.219842910766602;20.92983055114746;700.411376953125;8.592399597167969;0;0;0;615.7498341489724;24.81430704551252;8.108171779295828;1565.1434978874615;33.91809975977236;21.513337873218738;176.95523071289062
20.814762115478516;687.0505981445312;8.475462913513184;20.256702423095703;671.074951171875;8.15770435333252;0;0;0;0.3462145637104145;0.5884000031529695;0.20705019200288294;716.0072050554651;21.32550396241032;11.55489114762978;145.9082794189453
20.748416900634766;704.0845947265625;8.450652122497559;20.353410720825195;671.340576171875;8.297064781188965;0;0;0;102.73505329944955;10.135830173175236;3.7343020562583935;1058.651078946247;27.65485500905758;16.656877421451124;163.02508544921875
20.27013397216797;653.5816040039062;8.313206672668457;20.22740936279297;658.1431274414062;8.124956130981445;0;0;0;422.5711964282495;20.556536586406025;6.8896677892249025;1780.0004433903564;36.231552507862794;23.05469929319601;180.4054718017578
20.040241241455078;639.4871215820312;8.152104377746582;20.841367721557617;709.0743408203125;8.502235412597656;0;0;0;1504.9141652622404;38.793223187333126;12.19609850214675;1574.066667559636;33.92174032071635;21.336474225606644;178.82000732421875
20.744535446166992;676.4949951171875;8.484370231628418;20.57155990600586;678.3030395507812;8.251749038696289;0;0;0;953.8747205773371;30.884862320841535;9.674766601729273;984.1298682345503;26.498875957308176;15.605531780578621;161.77178955078125
20.378469467163086;664.2568359375;8.360523223876953;20.758752822875977;683.6433715820312;8.522987365722656;0;0;0;174.69123247677305;13.21708108762192;4.9750485435520115;1455.9944806814121;32.612995554281056;20.649881400258177;167.39593505859375
20.27277946472168;644.1675415039062;8.28364372253418;19.885143280029297;644.9888916015625;8.2097806930542;0;0;0;54.827764875558245;7.404577292159104;2.654378630192515;1461.787659464711;32.55152324663067;20.61956607012389;176.7612762451172
20.522136688232422;677.8475341796875;8.482390403747559;20.865901947021484;694.7304077148438;8.493978500366211;0;0;0;17.978051762571628;4.240053273553485;1.606796828075421;780.8247582041405;22.774122195781082;12.731087323712599;133.55323791503906
20.050390243530273;649.716552734375;8.205069541931152;20.853595733642578;708.4924926757812;8.466115951538086;0;0;0;1113.4930439374436;33.369043197812005;10.811989536023114;1373.8896693744935;31.60571639672656;19.629340137585263;173.7701873779297
20.26530647277832;660.310302734375;8.27589225769043;20.29199981689453;657.7865600585938;8.290075302124023;0;0;0;197.60739533705626;14.057289757882074;4.595361596796412;1632.5159409391492;34.71122421287123;21.980149945495587;177.279296875
20.214359283447266;659.9423828125;8.320911407470703;20.182470321655273;646.3550415039062;8.15728759765625;0;0;0;5.52164661057916;2.34981842076769;0.8378591872255363;1721.8512536266653;35.46177005459668;22.69538625482103;182.99380493164062
20.722673416137695;693.3318481445312;8.455789566040039;20.421907424926758;664.4041748046875;8.277751922607422;0;0;0;3909.27054858591;62.524159719151044;18.21472990271107;1987.5318025455813;37.92830711835971;24.579747825442464;188.19969177246094
20.324247360229492;658.4880981445312;8.296853065490723;20.607891082763672;672.3521728515625;8.365679740905762;0;0;0;363.10139413057254;19.055219603315322;7.325971256774759;1393.7210990256378;31.818922650197727;19.993296237042774;175.5799560546875
20.575489044189453;674.5478515625;8.396002769470215;20.19121551513672;651.4332275390625;8.358619689941406;0;0;0;379.76229775978356;19.487490802044874;6.710473328758409;1167.0639849130844;28.99746090469884;17.52860333545506;168.9169921875
20.707111358642578;685.9654541015625;8.436845779418945;21.541154861450195;735.389892578125;8.663829803466797;0;0;0;268.7158434835441;16.392554513666994;5.378087929441533;1241.314412341462;30.1689673189401;18.51005466204062;170.4009246826172
20.403213500976562;661.1044311523438;8.353672981262207;20.670265197753906;671.8617553710938;8.488524436950684;0;0;0;1105.9501802091104;33.255829266597914;13.638192189446563;2000.7635202677268;38.085228190645154;24.741866148674326;188.90440368652344
20.641965866088867;693.76513671875;8.422578811645508;20.41495132446289;653.0186157226562;8.295763969421387;0;0;0;763.4119591074773;27.629910588119486;11.365862825065719;1694.8424404697107;35.244142816378364;22.427972466697184;180.91712951660156
20.566944122314453;677.2554321289062;8.378009796142578;21.285062789916992;719.4262084960938;8.620566368103027;0;0;0;27.311474045248442;5.226038083026992;1.9646660118931827;1193.4070583548194;29.387060541201972;17.88233529954991;168.34332275390625
20.545663833618164;677.3897705078125;8.332016944885254;20.71458625793457;670.9680786132812;8.56651782989502;0;0;0;10.066738820604108;3.1728124464903544;1.1608306561549113;1705.202456076314;35.39836034702042;22.6623259947674;182.69265747070312
19.86271095275879;643.906982421875;8.14748764038086;20.455951690673828;682.371826171875;8.37446403503418;0;0;0;143.79539620554763;11.991471811481176;4.023255987565349;1605.4338842871873;34.389023062687194;21.768015572445425;179.03182983398438
20.13450050354004;655.1160888671875;8.103331565856934;20.936262130737305;696.3908081054688;8.521265983581543;0;0;0;22.583423996260738;4.75220201551457;1.6288717240629378;2034.7955692286828;38.553930920380786;25.047092461974938;187.62173461914062
20.732995986938477;688.6846923828125;8.418951034545898;20.939594268798828;698.3677978515625;8.58140754699707;0;0;0;69.24411055944141;8.321304618834802;2.931257862308278;1482.8156116169876;32.85717574596891;20.684121929203094;176.86795043945312
20.03687858581543;644.0856323242188;8.23486328125;21.263708114624023;708.6110229492188;8.616710662841797;0;0;0;138.5796431451071;11.771985522634111;4.3868553714637475;756.0758689304872;22.445636169297874;12.475601763596016;147.2340545654297
20.987417221069336;697.7637939453125;8.573967933654785;20.628097534179688;675.2676391601562;8.311711311340332;0;0;0;487.08472113762;22.069995947838777;7.474133208083443;672.8507335596703;20.04477745371928;10.195273040543226;137.96188354492188
20.458972930908203;667.1814575195312;8.375280380249023;19.825584411621094;631.6791381835938;8.089033126831055;0;0;0;1092.8487383978768;33.058262785540876;10.77778454816628;1861.288633694383;36.583335269152194;23.68962671634834;185.21463012695312
20.596956253051758;673.7942504882812;8.409789085388184;20.120059967041016;649.8125;8.188678741455078;0;0;0;66.54971933146841;8.157801133361147;2.943305073026304;1726.2116118776673;35.42639523172741;22.69658749163511;182.55728149414062
20.499828338623047;667.3369140625;8.384238243103027;20.286745071411133;670.3564453125;8.189229965209961;0;0;0;2273.397452697268;47.68015785101039;14.717668160684788;1780.64503524005;35.83824030103108;23.10375139863235;185.0734405517578
20.21261215209961;657.9519653320312;8.1940279006958;20.60869789123535;684.974365234375;8.536979675292969;0;0;0;13.199252517262035;3.6330775545344522;1.3130724495190298;1614.8989319521845;34.17285076144474;21.849840308356818;180.52520751953125
20.472293853759766;676.5941162109375;8.34771728515625;20.379650115966797;663.5767822265625;8.402473449707031;0;0;0;1653.6897064984305;40.66558380865115;13.044525717326296;1817.2982483913345;36.67114804726303;23.436454302382856;185.28079223632812
20.302682876586914;657.6723022460938;8.29776668548584;20.525859832763672;657.5399169921875;8.367218017578125;0;0;0;1218.3596776894487;34.905009349510976;11.091814766506031;2321.90663037883;40.8817258129736;26.839710457576388;194.5554962158203
