;IM;RNN_fs;0;2;0;0;0.01;0;0.7;25;0;0.05;[100];[8];0;1;[0];0
Train_MAE;Train_MSE;Train_MAPE;Val_MAE;Val_MSE;Val_MAPE;Trans_MAE;Trans_MSE;Trans_MAPE;Test_MSE;Test_MAE;Test_MAPE;Pred_MSE;Pred_MAE;Pred_MAPE;press
2.575425386428833;10.764479637145996;1.0257285833358765;2.540558099746704;11.658782005310059;1.0011281967163086;0;0;0;49.98679432827092;7.070133968198263;2.4305385479250305;107.12596582274506;7.456314370380681;4.873395313936988;89.54814147949219
2.5717954635620117;10.699108123779297;1.0253100395202637;2.59678316116333;11.218315124511719;1.0259969234466553;0;0;0;0.20925909278150542;0.4574484591530563;0.15964189626110634;501.3329624572191;16.839783624882337;11.940524571651137;158.61184692382812
2.552932024002075;10.710138320922852;1.0125142335891724;2.5433967113494873;10.605944633483887;1.0089247226715088;0;0;0;0.20580476972282946;0.4536571058881691;0.16092015203913887;442.1174955772291;15.923234945865808;11.272487305864368;156.0530548095703
2.5361125469207764;10.314061164855957;1.008622646331787;2.6682958602905273;12.649446487426758;1.0642160177230835;0;0;0;19.249405755127373;4.38741447268518;1.5215792996583548;419.3516337245655;13.141420821069508;9.392609102651907;62.05179214477539
2.5785574913024902;10.950061798095703;1.0233192443847656;2.562431573867798;10.823565483093262;1.0139658451080322;0;0;0;0.3546445666122627;0.5955204166208432;0.20880857191748042;371.3660270558693;15.011904642328549;10.386406327554432;150.5469207763672
2.606011390686035;11.006027221679688;1.0335341691970825;2.5780351161956787;12.051268577575684;1.0283840894699097;0;0;0;131.4696573230344;11.4660218612662;3.885859839879651;561.4008841938622;17.83381088173744;12.660942892144071;158.7735595703125
2.5121896266937256;10.346519470214844;0.9977567195892334;2.5710816383361816;11.0958833694458;1.0105417966842651;0;0;0;18.449764611552848;4.295318918491716;1.4878367058141357;483.70837969457915;16.76907407350069;11.837123545512211;154.8935546875
2.543868064880371;10.447513580322266;1.0070645809173584;2.652186870574951;11.630755424499512;1.054168701171875;0;0;0;17.78678930668421;4.2174387140400995;1.4635618365672707;354.9908656670487;14.280742154694583;10.058007951133993;152.75759887695312
2.627202033996582;11.091835975646973;1.0458275079727173;2.4710657596588135;9.900185585021973;0.9679984450340271;0;0;0;7.705948768345972;2.77595907180671;0.982781223043969;39.457088099306695;4.568887412645812;2.5634812774085916;129.07029724121094
2.5915677547454834;10.917865753173828;1.0279697179794312;2.7929577827453613;13.401531219482422;1.0964312553405762;0;0;0;1.0357670341329612;1.017726404360701;0.3572811604557736;288.9208493932337;13.383286652824843;8.95909485078705;132.9539031982422
2.5858941078186035;10.904329299926758;1.027090311050415;2.5480175018310547;10.328893661499023;1.0063986778259277;0;0;0;1.700757492388858;1.3041309337596658;0.459822263026724;110.12964959566615;8.068408810420118;5.0546949274483985;105.67049407958984
