Time Pressure Rate
20.14999962 195.58296203613 400000.0 
20.16666794 195.57527160645 400000.0 
20.18333435 195.56758117676 400000.0 
20.19999886 195.55989074707 400000.0 
20.21666718 195.55223083496 400000.0 
20.23333359 195.54455566406 400000.0 
20.25 195.53689575195 400000.0 
20.26666641 195.52923583984 400000.0 
20.28333282 195.52159118652 400000.0 
20.30000114 195.5139465332 400000.0 
20.31666565 195.50630187988 400000.0 
20.33333206 195.49867248535 400000.0 
20.35000038 195.49104309082 400000.0 
20.36666679 195.48341369629 400000.0 
20.38333321 195.47579956055 400000.0 
20.40000153 195.46820068359 400000.0 
20.41666603 195.46058654785 400000.0 
20.43333244 195.45300292969 400000.0 
20.45000076 195.44541931152 400000.0 
20.46666718 195.43782043457 400000.0 
20.48333359 195.4302520752 400000.0 
20.5 195.42266845703 400000.0 
20.51666641 195.41511535645 400000.0 
20.53333282 195.40754699707 400000.0 
20.54999924 195.40000915527 400000.0 
20.56666565 195.39245605469 400000.0 
20.58333397 195.3849029541 400000.0 
20.60000038 195.37738037109 400000.0 
20.61666679 195.36985778809 400000.0 
20.63333321 195.36231994629 400000.0 
20.64999962 195.35479736328 400000.0 
20.66666603 195.34729003906 400000.0 
20.68333435 195.33978271484 400000.0 
20.70000076 195.33229064941 400000.0 
20.71666718 195.3247833252 400000.0 
20.73333359 195.31729125977 400000.0 
20.75 195.30979919434 400000.0 
20.76666641 195.30233764648 400000.0 
20.78333282 195.29486083984 400000.0 
20.79999924 195.28739929199 400000.0 
20.81666756 195.27992248535 400000.0 
20.83333397 195.27247619629 400000.0 
20.84999847 195.26502990723 400000.0 
20.86666679 195.25758361816 400000.0 
20.88333321 195.2501373291 400000.0 
20.89999962 195.24270629883 400000.0 
20.91666794 195.23527526855 400000.0 
20.93333435 195.22787475586 400000.0 
20.94999886 195.22044372559 400000.0 
20.96666718 195.2130279541 400000.0 
20.98333359 195.2056427002 400000.0 
21.0 195.19822692871 400000.0 
21.01666641 195.1908416748 400000.0 
21.03333282 195.1834564209 400000.0 
21.05000114 195.17608642578 400000.0 
21.06666565 195.16870117188 400000.0 
21.08333206 195.16133117676 400000.0 
21.10000038 195.15396118164 400000.0 
21.11666679 195.14660644531 400000.0 
21.13333321 195.13926696777 400000.0 
21.15000153 195.13191223145 400000.0 
21.16666603 195.12455749512 400000.0 
21.18333244 195.11723327637 400000.0 
21.20000076 195.10990905762 400000.0 
21.21666718 195.10256958008 400000.0 
21.23333359 195.09526062012 400000.0 
21.25 195.08795166016 400000.0 
21.26666641 195.0806427002 400000.0 
21.28333282 195.07333374023 400000.0 
21.29999924 195.06604003906 400000.0 
21.31666565 195.05876159668 400000.0 
21.33333397 195.05146789551 400000.0 
21.35000038 195.04417419434 400000.0 
21.36666679 195.03691101074 400000.0 
21.38333321 195.02963256836 400000.0 
21.39999962 195.02238464355 400000.0 
21.41666603 195.01512145996 400000.0 
21.43333435 195.00787353516 400000.0 
21.45000076 195.00062561035 400000.0 
21.46666718 194.99339294434 400000.0 
21.48333359 194.98614501953 400000.0 
21.5 194.97891235352 400000.0 
21.51666641 194.9716796875 400000.0 
21.53333282 194.96447753906 400000.0 
21.54999924 194.95724487305 400000.0 
21.56666756 194.95002746582 400000.0 
21.58333397 194.94282531738 400000.0 
21.59999847 194.93563842773 400000.0 
21.61666679 194.92845153809 400000.0 
21.63333321 194.92124938965 400000.0 
21.64999962 194.9140625 400000.0 
21.66666794 194.90689086914 400000.0 
21.68333435 194.89971923828 400000.0 
21.69999886 194.89256286621 400000.0 
21.71666718 194.88539123535 400000.0 
21.73333359 194.87823486328 400000.0 
21.75 194.87107849121 400000.0 
21.76666641 194.86393737793 400000.0 
21.78333282 194.85681152344 400000.0 
21.80000114 194.84967041016 400000.0 
21.81666565 194.84254455566 400000.0 
21.83333206 194.83541870117 400000.0 
21.85000038 194.82829284668 400000.0 
21.86666679 194.82118225098 400000.0 
21.88333321 194.81407165527 400000.0 
21.90000153 194.80697631836 400000.0 
